Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
45,1,1,0,3,72,12,0,0
49,1,1,1,5,82,12,1,0
42,1,1,1,3,204,18,0,1
58,1,0,1,3,133,20,0,0
33,0,1,1,6,139,18,1,0
38,1,1,1,3,115,18,0,1
41,1,1,1,4,125,12,0,0
54,0,1,1,3,46,8,1,0
34,1,0,1,4,330,15,0,0
56,1,1,1,4,92,12,0,0
36,1,0,1,6,110,18,1,0
51,1,0,1,3,246,20,1,0
39,1,1,1,5,176,18,1,0
42,1,1,1,2,169,18,1,0
47,1,1,1,2,154,15,1,1
45,1,1,1,3,26,15,1,1
59,1,1,1,4,42,20,1,0
45,1,1,1,3,83.5,20,0,1
56,0,1,1,3,74,20,1,0
50,1,1,1,3,35,10,1,0
62,1,1,1,3,158,20,0,1
66,1,1,1,2,119,20,0,1
64,1,0,1,3,46,20,0,0
50,0,1,1,3,68,10,1,0
48,1,1,1,5,43,8,0,0
50,0,1,0,2,56,10,0,0
49,1,1,1,2,32,20,1,0
46,0,1,1,6,482,15,0,0
42,1,0,1,3,153,13,1,1
51,1,1,0,1,52,20,1,0
53,1,1,1,6,129,8,0,0
59,0,0,1,3,54,20,1,0
62,1,1,1,3,111,16,1,1
34,1,1,1,6,119,12,0,0
70,1,1,0,2,106,20,0,1
38,1,0,1,6,335,15,1,0
50,1,1,0,3,25,8,0,0
38,0,1,1,2,352,15,0,0
45,0,1,1,6,107,18,1,1
67,1,1,0,1,64,20,1,0
50,1,0,1,3,200,12,1,0
77,1,1,1,3,16,13,1,1
45,1,1,1,5,119,15,1,1
49,1,1,0,1,10,20,0,1
35,1,1,1,4,73,18,0,1
44,1,0,1,4,214,15,0,0
52,1,1,1,5,67,15,0,1
41,1,1,1,3,42,18,0,1
47,0,1,1,3,99,18,0,1
54,1,1,1,3,143,12,1,0
48,1,1,1,2,160,15,1,1
45,1,1,0,4,153,18,1,0
59,1,1,1,2,15,8,1,0
35,1,0,1,2,138.5,15,0,1
50,1,0,1,2,96.5,20,0,0
54,1,0,1,6,37,20,0,0
49,1,1,1,7,209,15,0,0
32,1,1,0,2,82,18,0,1
38,0,1,0,2,5,8,0,0
45,1,1,1,3,103,20,1,0
72,0,1,1,2,65,20,1,0
38,0,1,0,1,6,8,1,0
52,1,1,1,2,100,20,0,1
54,1,0,1,2,147,20,1,0
32,1,0,0,4,62,15,0,1
41,1,0,1,5,35,9,0,0
76,1,0,0,3,141,16,1,1
56,1,1,1,3,177,8,1,0
57,0,1,1,4,115,20,1,0
54,1,1,1,3,89,20,1,0
50,1,1,1,2,6,9,0,0
55,1,1,1,4,70,20,0,1
63,1,1,0,1,65,20,0,1
49,0,1,0,1,8,8,0,0
32,1,0,1,3,113,15,1,1
52,1,1,1,2,39,13,0,1
44,1,1,1,3,75,18,0,1
58,1,1,0,2,25,12,0,0
46,1,1,1,3,56,18,0,1
43,1,1,1,3,41,8,0,0
43,1,1,1,5,91,15,0,1
41,1,0,1,3,82,18,1,0
41,1,1,1,4,70,15,0,1
57,1,1,1,4,87,12,0,0
34,1,1,1,5,132,15,1,1
47,1,1,1,3,86.5,18,1,0
37,1,1,1,3,36,18,0,1
53,1,0,1,6,48,13,0,1
56,0,1,0,1,29,8,0,0
40,1,1,1,4,82,12,1,0
50,1,1,0,2,37,20,1,0
38,0,1,1,4,132,8,1,0
38,1,0,1,4,65,15,1,1
44,1,1,0,1,38,8,0,0
30,1,0,1,3,189,15,0,0
31,1,1,0,1,82,15,0,1
51,1,1,1,6,89,15,1,1
30,1,1,1,6,145,15,0,1
45,1,1,0,2,229,15,1,0
33,1,1,0,1,114,15,1,1
37,1,1,1,6,197,15,0,0
45,0,1,1,3,245,8,0,0
40,1,1,1,5,154,15,1,1
52,1,1,1,2,48,8,0,0
42,0,1,1,6,150,13,1,1
43,0,0,1,5,68.5,15,1,1
30,1,1,1,3,289,15,0,0
37,1,0,1,5,109,8,1,0
37,1,1,0,1,117,15,1,1
44,0,1,0,3,116,8,0,0
44,1,1,1,5,165,15,0,1
47,1,1,1,5,105,15,0,1
47,1,1,1,3,57,15,0,1
34,1,1,1,2,161,15,1,1
46,0,1,1,2,63,8,1,0
38,1,1,1,3,200,18,1,0
43,1,0,1,5,81,15,0,1
60,1,1,1,3,118,20,1,0
55,1,1,1,2,109,18,0,1
44,1,1,0,2,77,12,0,0
44,1,0,0,2,119,20,1,0
47,0,0,1,2,51,20,0,0
41,1,1,1,5,125,16,0,1
44,1,0,1,5,144,8,0,0
45,1,0,1,3,98,15,0,1
45,1,1,1,4,151,18,0,1
48,0,1,1,3,90,8,0,0
55,0,1,1,3,98,20,1,0
72,1,1,1,5,84,10,0,0
38,1,0,1,4,181,15,1,0
64,1,1,1,5,101,20,1,0
46,1,0,1,3,152,18,1,0
34,1,1,1,2,83,18,0,1
53,1,1,0,1,51,20,1,0
52,0,1,1,3,129,20,0,1
46,1,1,0,1,100,15,1,1
52,0,1,1,6,89,10,1,0
48,1,1,0,1,42,20,1,0
36,1,0,0,6,13,8,0,0
37,1,1,1,4,95,18,1,0
56,0,0,0,1,68,20,1,0
41,1,1,1,3,66.5,18,1,0
43,1,1,1,5,91,20,1,0
41,1,1,1,5,62,18,0,1
43,1,1,0,2,40,18,1,0
49,1,1,1,2,62,18,1,0
44,1,1,1,4,202,12,1,0
34,1,1,1,3,65,18,0,1
46,1,0,0,3,125,9,0,0
39,1,1,1,5,114,18,0,1
55,1,1,0,1,47.5,20,1,0
47,1,1,0,1,95,15,1,1
59,1,1,1,3,71,16,0,1
58,0,1,0,2,48,16,0,1
47,1,1,1,6,150,15,1,1
37,1,1,0,1,28,12,1,0
40,1,1,1,3,86,18,1,0
48,1,0,1,4,80,15,1,1
35,1,0,1,4,6,8,0,0
50,1,1,1,3,63,15,1,1
47,1,0,1,3,116,8,0,0
50,1,1,1,4,104,20,1,0
43,1,1,1,3,57,12,1,0
42,1,0,0,3,157,20,1,0
49,1,1,0,2,83,18,0,1
50,1,1,1,3,40,18,0,1
49,1,1,1,3,85,8,0,0
44,1,0,1,2,67,13,0,1
49,0,0,1,5,117,18,1,0
60,0,0,0,1,133,20,1,1
49,0,1,1,3,47,18,0,1
54,1,0,1,5,29,12,0,0
40,1,0,1,4,94,18,0,0
47,1,1,0,2,352,8,0,0
62,1,0,1,2,65,20,1,0
37,1,0,1,5,15,15,1,1
76,0,1,0,6,17,20,1,0
53,1,0,0,2,80,18,1,0
53,1,1,1,3,69.5,20,1,0
47,0,1,0,2,89,18,1,0
65,1,1,1,3,59.5,20,1,0
47,1,0,1,5,8,8,1,0
51,1,1,1,2,102,20,0,1
70,1,1,1,3,122,20,1,0
32,1,1,0,2,13,18,1,0
62,1,0,1,5,46,20,0,0
54,0,1,1,4,248,16,0,0
37,1,1,0,2,47,15,0,1
59,1,1,1,3,96,15,1,1
61,1,1,1,3,120.5,20,0,1
53,1,1,1,3,169,20,1,0
36,1,1,1,2,75,9,1,0
38,1,1,1,4,49,18,0,1
39,1,1,1,3,156,18,1,0
50,1,0,1,5,287,12,1,0
57,1,0,1,6,338,20,1,0
63,1,1,1,4,81,16,0,1
31,1,1,1,2,120,18,1,0
66,1,1,1,3,65,13,1,1
55,0,1,1,2,38,8,0,0
45,1,0,1,2,91.5,9,0,0
44,1,1,0,2,47,18,0,1
58,1,1,1,5,163,20,1,0
42,1,1,0,4,115,15,0,1
55,1,1,0,1,86,18,0,1
37,1,1,1,5,78,8,1,0
56,0,1,0,2,64.5,8,0,0
51,0,0,1,5,41,8,1,0
61,1,1,1,7,153,20,1,0
52,1,1,1,5,94.5,15,1,1
54,1,1,1,5,62,18,0,1
56,1,0,1,4,49,16,1,1
48,0,1,1,4,94,9,1,0
68,1,0,1,4,27,10,1,0
66,1,1,0,4,31,20,0,1
46,1,1,0,1,353,20,0,0
63,1,1,1,2,118,10,0,0
40,1,1,1,2,283,18,0,0
41,1,1,1,3,14.5,18,1,0
37,0,1,1,3,57,12,1,0
50,1,1,1,5,106,8,1,0
62,1,1,1,5,96,16,0,1
45,1,0,1,3,162,20,1,0
57,1,1,0,1,94,20,1,0
51,0,0,1,2,145,10,1,0
51,1,1,1,3,179,20,0,1
50,1,1,1,6,76,20,1,0
45,1,1,1,3,62,9,0,0
39,1,1,1,6,134,15,1,1
54,1,1,0,4,109,20,0,1
33,0,0,1,3,42,8,0,0
46,1,0,1,3,39,20,0,0
58,1,0,1,3,169,20,0,0
56,1,1,1,4,72,20,0,1
54,1,0,1,2,123,20,0,0
42,0,1,1,4,29,8,1,0
36,0,1,0,2,72,18,1,0
34,0,1,1,4,474,15,1,1
37,1,1,0,1,59.5,18,0,1
65,1,1,1,2,19,20,1,0
44,0,1,0,3,50,8,1,0
38,1,1,1,5,139,15,1,1
63,1,1,1,3,69.5,20,0,1
45,1,1,0,1,23,18,1,0
50,1,0,1,2,169,18,0,0
59,0,1,1,3,30,8,1,0
54,1,1,1,3,117,18,0,1
67,1,1,1,4,110,13,1,1
59,1,1,1,4,55,20,1,0
52,1,1,0,1,86,20,1,0
48,1,0,1,2,212,20,0,0
55,1,1,1,3,100,18,0,1
59,1,1,1,3,31,20,0,1
42,1,0,1,6,145.5,8,1,0
62,1,1,1,3,61,20,0,1
56,1,1,1,3,61,16,0,1
57,1,0,1,2,80,20,0,0
37,0,0,1,3,91,15,0,1
31,1,0,1,5,78,15,0,1
35,1,0,1,3,57,18,0,0
52,1,0,0,3,94,20,1,0
59,1,1,1,3,8,20,0,1
50,1,1,1,4,56,8,1,0
54,1,1,0,1,6,16,1,1
44,1,1,1,4,113,15,1,1
36,1,0,1,5,138,15,0,1
45,1,1,1,5,123,18,1,0
67,1,0,1,3,126,20,1,0
40,1,1,1,4,177,20,1,0
52,0,1,1,6,107,15,0,1
50,1,1,1,5,117,12,0,0
54,0,1,1,4,106,8,1,0
41,1,1,0,1,22,18,0,1
50,1,0,1,2,109,16,1,1
51,1,1,1,3,51,20,0,1
46,1,1,0,2,9,8,1,0
47,1,0,0,5,152,12,0,0
68,1,0,1,3,85,20,0,0
54,1,1,1,6,87,20,0,1
40,1,1,1,6,158,18,0,1
64,1,1,0,1,17,20,1,0
42,1,1,1,2,137,12,1,0
49,1,1,1,3,114,15,0,1
43,1,0,0,1,65,20,1,0
49,1,1,1,5,78,18,1,0
36,1,1,1,3,149,18,1,0
41,1,1,1,4,93,12,0,0
40,1,1,0,2,58.5,8,1,0
45,0,1,1,4,133,15,1,1
56,1,1,1,2,148,20,0,1
52,1,0,1,6,416,18,0,0
52,1,0,0,3,19,18,0,1
50,1,1,1,4,110,18,0,1
41,1,1,1,6,106,9,1,0
40,1,1,1,4,151,18,1,0
43,1,1,1,3,109,8,0,0
38,1,1,0,1,82,18,1,0
50,1,1,1,4,127,13,0,1
51,1,1,1,5,71,20,1,0
50,0,1,1,7,45,15,0,1
46,1,1,1,3,82,20,1,0
58,1,1,0,3,57,18,1,0
49,1,1,1,4,130,8,1,0
43,1,1,0,1,27,18,0,1
43,1,1,1,3,36,12,1,0
76,1,1,0,3,12,16,1,1
44,1,1,1,3,128,20,1,0
49,1,0,1,3,5,15,0,1
43,1,1,1,2,125,18,1,0
47,0,1,1,5,154,15,0,1
60,1,1,0,1,118.5,20,0,1
41,1,1,1,2,73,18,0,1
40,1,1,0,1,135,9,1,0
60,0,1,1,3,4,20,0,1
49,1,1,1,7,44,16,1,1
52,1,1,1,2,158,20,1,0
67,1,0,1,6,98,20,0,0
48,1,0,1,2,271,16,0,0
41,1,1,0,3,65.5,18,0,1
37,1,0,1,2,69,8,1,0
40,1,1,0,3,49,18,1,0
41,1,0,1,4,126.5,18,0,0
43,1,1,1,5,147,18,0,1
56,1,0,1,6,95,13,0,1
48,1,1,1,4,165,18,0,1
74,1,1,1,3,88,20,0,1
54,1,1,1,6,98,18,0,1
45,1,1,0,1,22,20,0,1
48,1,1,1,4,154,18,1,0
54,1,1,1,2,61,20,1,0
60,1,0,1,2,88,20,1,0
47,0,0,0,3,152,15,0,1
32,0,1,1,3,14,8,1,0
49,1,1,1,3,55,10,1,0
43,0,1,1,5,164,12,0,0
34,0,1,1,2,58,8,1,0
57,1,1,1,4,149,20,1,1
41,1,1,0,1,66,15,0,1
56,1,1,1,2,163,8,0,0
72,1,1,1,2,68,20,0,1
34,1,1,1,4,108,12,1,0
57,1,1,1,3,25,8,0,0
59,1,0,1,4,84,20,1,0
40,1,1,0,4,18,12,0,0
40,1,1,1,4,78,15,1,1
63,1,0,0,1,81,20,0,0
41,0,1,1,4,65.5,8,0,0
47,1,1,1,4,39,8,1,0
56,1,1,1,2,53,8,0,0
66,1,1,1,2,143,8,1,0
56,1,1,1,2,100,20,0,1
81,1,1,1,4,81,20,1,0
58,0,1,0,3,116,16,1,1
49,1,0,0,1,49,18,1,0
62,1,1,1,3,38,20,1,0
31,1,1,0,5,90,15,0,1
43,1,0,0,2,42,18,1,0
59,0,1,1,3,17,8,1,0
58,1,1,0,1,39,20,0,1
30,1,1,1,3,112,18,0,1
32,1,1,1,2,23,18,1,0
59,1,0,1,3,29,18,1,0
44,1,0,1,2,92.5,18,0,0
49,1,1,1,4,137,15,1,1
45,1,1,0,2,57,18,1,0
58,1,0,1,3,72,18,0,0
48,1,1,1,5,72,18,1,0
40,1,1,1,5,272,12,0,0
48,1,1,0,3,39.5,8,0,0
55,1,1,1,4,128,15,1,1
28,1,1,1,3,84.5,15,0,1
58,1,1,1,3,122,20,0,1
61,1,1,1,3,125,20,1,0
57,1,1,1,3,50,13,0,1
41,1,1,1,2,20,9,1,0
33,1,0,1,2,37,18,0,0
51,1,1,0,2,48,16,0,1
56,1,1,1,2,112,18,1,0
54,1,0,1,5,33,13,1,1
34,1,0,1,4,100,15,1,1
52,1,1,1,2,256,15,0,0
59,1,1,0,1,83,13,1,1
69,1,1,1,5,103,20,0,1
48,1,1,1,4,116.5,18,1,0
37,0,1,0,3,21,8,1,0
63,1,1,1,3,44,20,0,1
53,1,1,1,5,71,16,0,1
41,1,1,1,4,120,15,0,1
62,1,1,1,4,85,20,0,1
55,1,1,0,2,11,20,0,1
61,1,1,1,3,92,16,0,1
47,1,1,1,3,134,15,0,1
52,1,1,1,3,215,20,0,1
75,1,1,1,2,28,20,0,1
49,1,0,1,3,124,12,0,0
45,1,1,1,3,40,8,0,0
51,0,1,0,2,133,18,1,0
47,1,1,1,4,59.5,9,1,0
54,1,1,1,5,69,20,0,1
49,1,1,1,2,54,20,1,0
62,1,0,1,3,104,20,1,0
44,1,0,0,2,59,15,0,1
53,1,1,1,5,75,15,0,1
44,1,1,1,3,156,15,1,1
42,1,1,1,5,275,15,1,0
53,1,1,1,4,36,16,1,1
45,1,1,1,6,134,15,0,1
48,1,1,1,4,44,20,0,1
51,1,1,1,3,80,10,1,0
55,1,1,0,2,5,10,0,0
47,1,1,1,3,220,15,1,0
49,1,1,1,4,235,15,0,0
54,1,1,0,1,135.5,20,0,1
39,1,1,1,3,205,15,0,0
50,0,1,1,2,360,20,1,0
45,1,1,1,2,60,18,1,0
43,1,1,1,4,148.5,15,0,1
40,1,1,1,4,166,15,1,1
59,1,1,0,4,26,20,0,1
62,1,1,1,3,100,20,0,1
64,1,1,1,4,41,20,1,0
49,0,1,0,3,54,15,1,1
60,1,1,1,3,132,20,1,0
52,1,1,1,3,86,12,1,0
56,1,1,1,5,152,20,1,0
35,0,1,0,1,82.5,8,0,0
64,1,1,0,5,28,8,0,0
57,1,1,1,3,96.5,15,1,1
58,1,1,1,2,142,20,0,1
47,1,1,0,1,102,20,0,1
45,0,0,1,3,95.5,16,1,1
47,1,1,0,1,242,15,1,0
55,1,1,1,7,72,13,0,1
55,1,1,1,6,173,12,1,0
49,1,1,0,1,69,20,0,1
46,0,1,0,1,89,18,0,1
57,1,0,1,2,31,8,0,0
59,1,1,1,3,106,20,0,1
37,1,1,0,1,102,18,1,0
58,0,1,1,5,75,20,1,0
47,1,0,1,4,123,18,0,0
52,1,1,1,2,154,13,1,1
53,0,1,1,6,92,18,1,0
57,1,1,1,6,21,12,0,1
53,1,0,0,2,111,18,0,0
59,1,1,1,2,116.5,20,0,1
49,1,1,0,1,63.5,9,1,0
53,1,1,1,2,30,18,1,0
53,1,1,1,6,82,16,0,1
50,1,1,1,2,116,20,1,0
49,1,1,1,5,101,15,0,1
71,0,0,0,1,47,20,1,0
33,0,1,1,5,118,8,1,0
55,1,1,1,2,32,20,1,0
60,1,1,0,2,49,16,0,1
72,1,1,0,6,82.5,16,1,1
68,0,0,0,2,28,8,0,0
60,1,1,1,5,95,20,0,1
56,1,0,1,4,68.5,10,1,0
53,1,1,1,3,83,15,1,1
36,1,1,1,4,41,8,1,0
69,1,1,0,5,21,16,1,1
62,0,1,1,4,40,8,1,0
33,1,1,1,2,138,15,0,1
43,1,1,1,6,255,16,1,0
47,1,1,1,4,55,15,1,1
53,1,1,1,3,64,20,0,1
41,1,1,0,2,32,18,0,1
54,0,0,1,2,185,18,0,0
57,1,0,1,6,114,20,1,0
63,1,0,1,2,38,20,1,0
57,1,1,1,4,131,20,0,1
52,1,1,0,1,54,20,1,0
36,1,1,1,5,14,15,1,1
62,1,1,0,1,17,20,0,1
58,1,1,1,2,41,20,0,1
61,1,1,1,4,151,16,0,1
34,1,0,1,5,85,18,0,0
65,1,0,0,2,17,20,0,0
63,0,0,1,3,147,16,1,1
49,1,1,1,7,136,15,0,1
58,1,1,1,3,74,20,1,0
43,1,1,1,3,43,8,1,0
56,1,0,1,2,66,20,1,0
62,1,1,0,2,115,20,0,1
73,1,1,1,2,100,16,0,1
37,1,1,1,3,95,18,0,1
48,1,1,0,1,153,8,1,0
66,1,1,1,3,26,8,0,0
56,1,0,1,6,57,18,0,0
30,0,1,1,2,163,8,0,0
46,1,1,1,6,43,15,0,1
30,1,1,1,6,48,15,1,1
66,1,1,1,5,63,20,0,1
42,1,1,1,7,15,15,1,1
61,0,1,0,2,140,20,0,1
43,0,0,1,3,68,8,0,0
52,1,1,1,3,55,16,0,1
39,0,1,0,1,38,8,1,0
35,1,1,0,1,65,12,1,0
66,1,0,1,4,51,20,1,0
44,1,1,1,2,108,18,1,0
51,1,1,1,2,89,20,0,1
46,0,0,1,6,169,13,1,1
44,1,1,0,1,175,20,1,0
41,1,1,1,3,156,9,0,0
54,1,1,1,6,97,15,0,1
33,0,1,1,2,37,9,1,0
56,1,1,1,2,96,20,0,1
66,1,0,0,1,46,20,0,0
61,0,1,0,1,20,10,0,0
47,1,1,1,3,78,15,1,1
59,1,1,1,7,6,18,1,0
47,1,1,0,1,123,18,1,0
48,1,1,1,3,247,8,0,0
40,1,1,1,3,79,18,1,0
40,1,0,0,1,99,18,1,0
47,1,1,1,2,484,20,0,0
67,1,0,1,2,106,20,1,0
38,0,1,1,3,70,18,0,1
55,1,1,0,1,134,20,0,1
65,1,1,0,1,80,20,1,0
55,1,0,1,6,168,18,1,0
56,1,1,0,2,49,18,1,0
53,1,0,1,5,49,8,0,0
43,1,1,0,3,70,8,0,0
48,1,1,1,2,136,20,1,0
44,1,0,1,5,269,18,0,0
74,1,0,1,3,54,20,0,0
52,1,1,1,4,68,18,1,0
61,1,1,0,2,36,20,1,0
35,1,1,1,6,23,8,1,0
51,1,1,0,1,60,18,0,1
50,1,1,0,3,86,18,1,0
48,1,1,1,7,116,12,1,0
57,1,1,0,2,239,20,0,1
46,1,0,1,4,110,15,0,1
56,1,0,0,2,22,20,1,0
53,1,1,1,5,162,18,0,1
44,1,1,0,1,19,18,1,0
42,1,1,1,2,37,18,1,0
44,1,0,0,4,186,16,0,0
31,0,1,1,3,72,18,0,1
53,1,0,1,3,80,20,0,0
45,1,1,0,2,61,20,1,0
34,0,0,0,1,24,9,1,0
59,1,1,1,3,107,20,1,0
56,1,1,1,2,152,20,1,0
56,1,0,1,6,310,8,1,0
56,1,1,1,3,150,20,0,1
54,1,1,0,1,29,20,1,0
38,0,1,1,3,155,8,0,0
53,1,1,1,6,86,12,0,0
48,1,1,1,2,70,18,1,0
53,1,0,1,5,238,15,0,0
50,0,1,1,7,183,18,1,0
54,1,1,1,6,61.5,8,0,0
54,0,0,1,4,25,8,1,0
46,1,1,0,6,182,18,1,0
66,1,0,1,4,63,20,0,0
36,1,1,1,2,116,18,1,0
60,1,1,1,2,88,13,1,1
40,0,0,1,2,105.5,9,0,0
42,1,1,1,2,17,20,1,0
52,1,1,1,3,88.5,18,0,1
41,1,1,1,2,67,18,1,0
59,0,1,1,6,45,16,0,1
51,1,1,1,5,47,15,0,1
48,1,0,1,4,87,16,0,1
57,1,0,1,3,47,13,0,1
64,0,1,0,2,37,20,1,0
36,1,1,1,3,72,18,0,1
32,1,1,0,2,104,18,1,0
49,1,1,1,6,88,15,1,1
40,1,1,1,2,103,15,1,1
47,1,1,1,6,98,16,1,1
36,0,1,0,2,10,8,1,0
56,1,0,0,1,87,20,0,0
59,1,1,0,2,37,10,1,0
51,1,1,1,4,27,20,1,0
48,0,1,0,1,7,8,0,0
43,0,0,1,5,177,13,0,0
48,1,1,1,4,56,18,0,1
60,1,1,0,3,26,10,1,0
43,1,1,1,3,111,20,1,0
54,1,1,1,2,113,20,0,1
44,0,1,1,4,41,8,0,0
56,1,1,1,2,117,10,0,0
35,1,1,1,2,6,18,0,1
46,1,1,1,3,105,20,1,0
47,0,1,1,2,31,18,1,0
58,1,1,1,3,41,20,1,0
51,0,1,1,3,121,15,0,1
41,1,1,1,5,73,12,1,0
32,1,1,0,5,79,15,1,1
55,1,1,1,5,55.5,20,0,1
67,1,1,0,1,135,10,0,0
52,0,1,1,2,39,8,1,0
58,1,1,0,1,247,10,0,0
51,1,1,1,5,81,18,0,1
42,0,0,1,2,224,20,1,0
59,1,1,1,3,33,20,0,1
57,1,1,0,1,84,20,0,1
63,1,1,1,6,20,20,1,0
42,1,0,1,4,80,20,1,0
53,1,1,1,3,53,8,0,0
53,1,0,1,2,118,18,1,0
49,1,1,0,2,79,18,0,1
47,1,1,1,2,44,18,1,0
54,1,1,0,2,94,20,1,0
49,1,1,1,4,65.5,18,0,1
60,1,1,1,3,74,20,0,1
59,1,0,1,2,39.5,16,0,1
61,0,1,0,1,6,8,1,0
47,1,0,0,1,139,18,1,0
38,1,1,1,3,88,18,1,0
57,1,1,1,4,108,20,1,0
46,1,0,1,5,247,15,1,0
51,0,0,1,2,224,18,0,0
49,1,0,1,2,40,9,1,0
53,1,1,1,2,57,8,0,0
50,0,1,1,4,140,8,1,0
42,0,1,0,2,4,8,1,0
31,1,1,0,1,31,18,0,1
37,1,1,1,6,206,15,1,0
38,1,1,1,2,20,8,1,0
44,1,1,0,1,43,18,0,1
47,0,1,1,5,38,18,0,1
47,0,0,1,3,22,8,1,0
52,1,1,0,3,25,9,1,0
55,1,1,1,3,109,18,1,0
48,1,1,1,5,67,20,0,1
43,0,1,0,1,17,9,1,0
35,1,1,1,3,6,18,0,1
35,0,0,1,4,4,8,0,0
49,1,1,0,1,46,8,0,0
62,0,1,1,3,66,8,0,0
53,1,0,1,2,135,18,1,0
53,1,1,1,4,75,18,0,1
52,1,1,1,6,64,16,1,1
46,1,1,0,1,66,18,0,1
66,1,1,1,5,100,20,1,0
67,1,0,1,4,110,20,1,0
48,1,1,1,3,63,15,0,1
38,1,1,0,1,76,15,0,1
56,0,1,0,3,28,8,0,0
51,1,1,1,6,116,15,0,1
49,0,1,0,1,165,18,1,0
42,1,0,0,3,51,15,1,1
39,1,1,1,7,61,8,1,0
34,0,1,1,4,88,15,1,1
48,1,1,1,3,147,12,1,0
48,1,0,1,7,73,16,1,1
53,1,1,1,2,178,16,0,0
59,1,1,1,5,79,20,0,1
56,1,1,0,2,40,20,0,1
34,1,1,1,2,37,8,1,0
49,0,1,1,2,72,18,1,0
46,1,1,1,2,146,12,0,0
46,1,1,1,3,218,15,0,0
57,1,1,0,1,10,20,1,0
45,1,0,1,6,69,8,1,0
60,1,1,1,4,69,20,0,1
67,0,1,0,2,58,8,0,0
45,0,1,0,4,116,8,0,0
44,1,1,1,3,54,20,0,1
38,1,1,1,3,172,18,0,1
68,1,1,1,2,110,20,0,1
37,1,1,1,2,65,18,1,0
47,1,1,1,6,165,15,1,1
39,1,0,1,3,93,15,0,1
52,1,1,0,1,122,8,1,1
46,1,1,0,1,136,20,0,1
53,1,1,0,2,12,20,0,1
49,1,1,1,2,49,18,0,1
55,0,1,1,4,63,18,0,1
65,0,0,0,1,31,8,0,0
54,0,1,1,2,105,18,0,1
58,1,1,1,2,68,20,0,1
30,1,1,1,7,68,15,1,1
31,1,1,1,4,50,18,1,0
38,1,1,0,1,39,18,1,0
57,1,0,1,5,132,18,1,0
51,0,0,0,3,9,20,1,0
46,1,1,1,2,119,15,1,1
42,1,1,1,2,21,18,0,1
48,1,1,1,2,118,18,1,0
46,1,1,1,6,53,12,0,0
51,1,1,1,6,464,18,0,0
38,1,1,1,4,115,12,0,0
37,1,1,1,6,103.5,12,1,0
53,1,1,0,2,47,20,1,0
71,1,0,0,2,47,20,1,0
62,1,1,1,3,109,20,1,0
47,1,0,1,3,82,20,0,0
44,0,1,0,5,53,18,0,1
46,1,1,1,3,60,9,1,0
40,1,1,1,2,6,18,1,0
55,1,1,1,4,89,16,1,1
55,1,1,1,5,201,18,1,0
37,1,1,1,3,28,18,0,1
59,1,1,1,7,167,20,1,0
44,1,1,1,2,4,8,1,0
41,1,1,1,3,20,18,0,1
61,1,1,1,4,75,20,1,0
46,1,1,1,5,83,18,0,1
33,1,1,1,2,101,18,0,1
41,1,0,0,1,6,18,1,0
78,1,1,0,1,6,20,1,0
47,1,1,1,3,160,10,1,0
50,1,1,0,3,140,9,0,0
51,1,1,1,2,56,20,1,0
52,1,1,0,2,48,8,0,0
40,1,1,0,3,108,15,1,1
58,1,1,1,4,149,20,0,1
56,1,1,1,2,63,8,0,0
64,1,1,0,1,119,20,1,0
48,1,1,1,4,67,18,0,1
49,1,0,1,5,294,16,1,0
58,1,1,1,2,26,20,0,1
38,1,1,1,4,57,9,1,0
37,1,1,1,5,74,15,1,1
51,1,1,1,3,74,20,0,1
31,0,1,0,1,26,8,1,0
63,1,0,0,4,36,20,0,0
43,1,0,1,4,5,18,1,0
37,1,1,1,4,101,15,0,1
40,1,1,1,4,225,16,0,0
38,1,1,0,2,95,9,1,0
56,1,1,1,4,154,18,0,1
30,1,1,1,3,69,15,1,1
45,1,1,1,5,193,20,1,0
45,1,0,1,3,46,16,0,1
36,1,1,1,2,24,8,0,0
49,1,0,1,3,198,15,1,0
52,1,1,1,2,141,15,0,1
45,1,1,1,5,58,16,0,1
47,0,1,0,1,52,8,0,0
55,0,1,1,3,27,20,0,1
57,1,1,1,5,109,20,1,0
48,1,1,1,2,111,18,0,1
42,1,1,0,2,68,8,0,0
47,1,0,1,3,22,8,1,0
77,1,1,1,3,132,16,1,1
36,1,1,0,4,29,18,0,1
53,1,0,0,1,21,20,0,0
56,1,1,1,5,130,20,0,1
60,0,1,0,2,150,8,0,0
38,1,1,1,6,162,18,0,1
38,1,0,1,4,152,15,1,1
62,1,1,0,5,21,20,1,0
32,1,0,0,1,58,12,1,0
44,0,0,1,3,71,20,1,0
39,0,1,1,2,80,8,1,0
59,1,1,1,3,115,20,1,0
39,1,1,1,7,159,12,1,0
69,1,1,0,2,72,8,1,0
54,1,0,1,4,78,18,1,0
63,1,1,0,6,100,20,0,1
48,1,0,1,3,151,16,1,1
61,1,1,1,2,159,20,0,1
55,1,1,1,3,94,20,0,1
23,1,1,1,6,7,14,0,1
47,1,1,0,1,67,20,1,0
40,1,1,1,3,82,18,0,1
36,1,1,1,4,67,18,1,0
35,1,1,1,6,10,15,1,1
40,1,1,0,5,17,15,0,1
33,1,1,1,4,106,15,0,1
45,1,1,0,1,91.5,18,1,0
